game,authorChannelId,community_id,weighted_degree,in_degree,out_degree,pagerank,betweenness,centrality_group
Project Sekai,UCJW9RHD_0JrfwUwIc8gOhyg,30,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJ_0Nh-ZQGPinzHwWiS2fIw,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJaDLc9NnyVfV89kFXORsrA,58,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJfUbsXLptmnz8SpZcTgaKg,31,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJfb6xWrwnQFlivTG4K-SxQ,17,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJfyBKWG1FvZ-vQZfWpdR-w,15,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJhTA6LZTmzXmYPofnANk4w,12,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJhbT58FUlFI53FO4le51YQ,83,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJiGKiBrWfyDpjmL1_7dDuA,6,2.0,0.0,2.0,0.00017998362202864277,0.0003940605368360937,Peripheral
Project Sekai,UCJmExDccteSHpafgm_lmQlw,38,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJoNEjnZIHexpQi7WUcWBDQ,128,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJp7oucWEWMdM49n-uLrfgw,8,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJpnpH3M-euMhjxnaVPJX5g,54,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJq0ihE9IWP9rv3BoDmBBPA,3,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJsVZlF-JjGuvb5hwbTU6uQ,259,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJuJvxH5PAGayAJnjLxkNEA,17,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJwe0ipVZQcImS8-zcZ5WPg,260,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJxxZTsFngAI489RBaIKy7A,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCK7OJyN9D-c7d5mHakt935A,261,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCK7t21ujtwkN0Hmf_YwCwWQ,21,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCK8NaVcVmRS0GONzEXiagUw,25,2.0,0.0,2.0,0.00017998362202864277,0.009185331171303471,Peripheral
Project Sekai,UCK8nAYt1j2OU5FUMcj0lj2w,13,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKAi6W26ykMyQmz8ZnR9g7g,15,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKCzURVp55JVeQdoqt5gW4g,27,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKDGzt0i6W7QBaMrH5E_45w,58,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKKTonlOKIlNlKgqeVuI81A,3,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKMsOseZg-IxTe87wOJd-tw,39,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKQvjDY8PlYeV7jnl322QoQ,33,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKRVbS0xzEMagVZLZT6w-ng,262,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKTenYMiHXuTCsQiAKMqvhw,8,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKZMoozNC_Cy7sBzJ5nx77Q,6,3.0,0.0,3.0,0.00017998362202864277,0.017678037542726833,Peripheral
Project Sekai,UCKcJYoHfRvPQAjYa52UStcw,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKeQ0ME7dCR0QBmMRAbVgDg,8,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKk5QbuEqqp6pzcDpzTleZQ,37,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKrCZi2gNN8uSpEg3RfLnAw,19,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKrgxIG1y_pjcKvg6i_uQFw,51,2.0,0.0,2.0,0.00017998362202864277,7.138777841233581e-06,Peripheral
Project Sekai,UCKudWFXw8Vvs7lvVJ3a78Wg,23,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCKy3mR6OWiRZQvm5xWCtL6g,25,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCL-qNUyfi4BHgkYmqyh92uA,263,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCL4LC_KotZSig4xF5lQgWtA,30,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCL5KsOuuveYAPZmtDDsKk-Q,264,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCL7hER6teTwGZW4jhnK9y5Q,43,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCL8mZ9F30pwTANulL7Dtwcw,129,2.0,0.0,2.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLCeGEH2xG-RA4HE8Q4o1ng,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLH6Jrs0zsKUsnYnuVUacsQ,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLHes3xlITuT0FqxdKH_gKw,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLIJtfiGz47b9vKbQ-_XBdA,27,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLJx-3oKsFe6kpUIcHs8isA,130,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLLQnxcRcdiTE1aZxE8aHaQ,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLO9BpyoO1e0WxA1zDaZGbQ,265,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLO_UXO9PGfnaUBM4z7Rm5A,27,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLOnGHQgdt18P7Hn8d7nSRg,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLPQkE8hYXRCn4gjrvZF0UA,13,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLR-MJi2MsY6jHkfAoT2LNA,11,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLT6AzK3QfNP4-LSjYhkDJw,27,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLUuXF3CA1of1xNEp9APj1A,120,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCL_7uuC0RdwTXQ6r74uUSig,24,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLbeQWrhWaZQ-u5nv7SbJeQ,266,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLdHXUvbR0xihTon-fyK1YQ,28,3.0,0.0,3.0,0.00017998362202864277,0.0003940605368360937,Peripheral
Project Sekai,UCLdv1rPCL9EkJPepNvxElyw,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLgH5mNN8CruKcajjnKWzGA,19,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLggH2FT8pteAWp1FEWYj8g,41,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLkSo94ti7BhP5oCm4mY5aw,29,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLmEz0xFbihYFJn8saZOiSQ,35,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCLzNPvY4Zz8u_03w0f07Dng,267,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCM3LgGRUnwuGbv9X5o-pXSA,74,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCM6b24Y7QQHmKhPSJlvHlhg,30,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCM8VPWH_YmcIuXK1J4CAw_Q,12,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMBGyiA7wodP-WpAfErpQYw,10,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMCpwu4hQAhFhz2eUm5qiVQ,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMFTXl2IFwsP1h9xH5dMcWA,70,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMHz6eeA5Q3S2L-w4qsj3Aw,37,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMJXlcTna6GxrwkE2aZG-SQ,5,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMR5zfPVPK8HN4JwxcD2hSQ,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMRHHyv5MdaDDI1BR19tQ3Q,27,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMXQgLYsNlcsSNNEPeF0nig,48,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMYRwTJPFhQ_t8f_-qJAQtQ,12,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMZjnkrgXpEDHDR0j4dDQ6g,0,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCM_OmwMIniaRr_WWJNQ-XtA,16,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMcQuF4bVb9A7Tvi6BsxBQA,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMciKfpXpL6x15OmgbNfyMw,13,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMhZz1M6BHBdAzjhF4ZsikQ,35,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMi5u-viNT1lw8OEKMzjJnQ,268,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMiEn_kv23tZYkC1pxLpAhQ,11,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMnA2kH4e6QnKHrSwRAa4fw,22,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMpVGNGjbSM4kL-38mVM5iA,16,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMqHuMAmSJ52HBph39W7YXQ,125,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMs77xAV28XL-e-fcwdO1iQ,0,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMsI9X9u32rMXLFvGa1uDgw,23,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMwMaFViuukTD2n-lVENBZg,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMxvMj7nuzEmDnnNXf2q7tg,57,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCMxwjX7eh4X2FawgmW3KnBw,36,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCN1XJfEiFXThRRgCa4XBPKQ,5,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCN2yd-H8CfHV4aVXAMYAxiA,35,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCN6iLAurVEEuZi77hDE9IeA,32,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCN7DXqZ1sftWiPYvxCiQLsg,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNC6hCWQ-q_5Qns4e8raoJA,130,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNC7mEkXXfbbpN30OrQOntg,29,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNE0BBdVHKND8TxdSad2sPw,26,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNF9r2VmVTCN7sb6OGuro7w,10,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNIJabdehc6Es21oPNpKJ3Q,28,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNK4izJUaOhfHJZsoqtNlbg,22,3.0,0.0,3.0,0.00017998362202864277,0.005122786978869218,Peripheral
Project Sekai,UCNM_9KkYncCVay9bhi7jw9g,269,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNQmXeSc8UgP-VXCJMH0Ydw,4,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNXtQ6u6y--_FqY_u6c854A,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNa-bH4ZuJMDAlYrgK2nnVg,23,2.0,0.0,2.0,0.00017998362202864277,0.00019703026841804685,Peripheral
Project Sekai,UCNgiKSup2fD6TLEc1jKGM6Q,270,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNillLJXsVF3lkya5ob16cQ,7,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNj9rJz1DWttvlKHMR8Y1OA,15,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNpoeImoWXGfh-VITfGTWSg,271,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNq3rBLjl5YqWggmGXOmZ2Q,32,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNrhZJLVbxGdcXg8v9p-JFQ,272,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNufNrLXhRWa2zR4f4TLWPQ,273,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCNvFxB56gZLMahg4JNwYB1Q,16,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCO18xQVdfXuQZvkxxNA2LKQ,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCO2HWlsa5DJZ79YPkYZIwZw,22,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCO3TCAj75q9v633biFxrAFA,23,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCO3ium-mgrOwJpiyur-Ys3g,131,2.0,0.0,2.0,0.00017998362202864277,1.4277555682467162e-06,Peripheral
Project Sekai,UCO4sZO2AYi6ZMcnaRx4uMMg,12,2.0,0.0,2.0,0.00017998362202864277,0.0011821816105082811,Peripheral
Project Sekai,UCO5kV83qMbWbDE-V9JF77SQ,29,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCO78JGJCCaYrCYnZpsXawFw,1,2.0,0.0,2.0,0.00017998362202864277,9.415254775049182e-06,Peripheral
Project Sekai,UCOCSfn75CmGSkt1_g518EAA,274,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCOCjVW18zgY7bUsAcmLGtNA,0,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCOCtIkLDN6gZpvuqeJKoz6g,1,2.0,0.0,2.0,0.00017998362202864277,0.0005910908052541406,Peripheral
Project Sekai,UCOGY2jjqE-sN56uPax3R9rg,80,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCOGbwxnA43w7UajAcditXNQ,23,3.0,0.0,3.0,0.00017998362202864277,0.014592725759557206,Peripheral
Project Sekai,UCOHgLHg5yjKK8ymxnikF8RQ,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCOM636mhLJzSwyP0cthY89g,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCORJzXMnD5kQESh9MN8HY0g,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCOUnF3tkIliO4GPg7yrG8-g,29,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCOVpriuiPJmKzS7z_7P_hPQ,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCObt7EcBRUUD8HOHX5kiyrg,32,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCOgMRYva29K7iqlYeOAimIw,68,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCOiPgKz4cP5KHVvI1zv6VLQ,275,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCOkvXyguom2zps4EKJiikOA,276,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCOlovjKcVDy8a-nbiZZLTjw,36,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCOrvuHEbaSkO648u7tn-oJg,15,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCP-0rVwtnuAkuW0W1gK3Xng,277,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCP4M2otfohJWv-MZi0ewMrw,23,2.0,0.0,2.0,0.00017998362202864277,0.017398238640397794,Peripheral
Project Sekai,UCP58z7mIJCTwC1DUUPYXBgA,69,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCP7aYbFhQjspachILN5Xzog,33,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPCix_lqBqEy26iho61YfDw,30,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPCwKMIwjbyeAwTi1UyOa3Q,5,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPEXgb7xL3RXE4lLvKTEUjw,24,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPH2JA2Y-DPy61M5Bhzee2Q,41,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPJheXhp8gnFDug-kX4KHww,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPJpqQHdmPVNhwBaxK7jJHQ,12,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPKwm4lwcprWV4oAUrVePAg,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPP75SA8wkrBxyE_ZkSGEsA,132,2.0,0.0,2.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPQ3kQCdo0gOOy9DnPQtl3w,13,4.0,0.0,4.0,0.00017998362202864277,0.012709342841624394,High centrality
Project Sekai,UCPUQdDPuGlsOn2C_-GsVZbA,278,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPVS-JbUTW_Gmc5WKDn00iA,8,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPX5nrbbVBYf5t-apKQhlLQ,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPXKITCErmNqDRBPWP8Ah1A,87,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPX_cUDj9O2QiG3_CpErYAA,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPfrjeffzmwME9_s0xiYOwQ,23,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPimQw-MJ_GPCGEL-fhay5g,21,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPmdcJDHem8fWj9Ce7iwv_w,4,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPnXYGlUB3aY6ncbbjHfitQ,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPpOxoZ8_Pt5UIucl-7_siA,44,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPsAh9O9E_MLNZ8y7tul8Aw,11,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCPsfosif42gwshsKfUCt3Pg,4,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQ2TwtuFXB3-ZtChyE-vqnw,25,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQ2laQ95iPzWylZgLuF3zNQ,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQ41Gv2lzN6K9VXJ5ETV7aA,39,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQ9bVKB6LFo0kSV0mkTxSAg,12,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQDsrRJI52w4Okb1HNdwWrw,3,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQFFZgCkx6v_IYCXUkRKN0w,279,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQIsDVXO_Cf3yWOpaTwHEzw,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQODLdJupBWzZt2WySU4KaA,103,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQOc3lrcq8JdfW9xpnPaKpQ,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQQl4MQQ6fGcwQ-np8GvCgw,81,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQRK-OWYwCbPo44QPP7zyZw,19,2.0,0.0,2.0,0.00017998362202864277,0.021654437382695624,Peripheral
Project Sekai,UCQULP4-_fzxOrlliPecPBGw,7,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQVD0oruyLjO6XLBV6vPZxw,15,2.0,0.0,2.0,0.00017998362202864277,0.00586538123973875,Peripheral
Project Sekai,UCQX2kFguCLShEicQQ5mfdOA,36,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQY1vhDuwd7TOXTIaOUlkPw,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQZSwnmshenK78r8MGYjvHQ,59,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQcG50dLvWOiZqKx0IXLmHA,5,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQcuzC4lJ2W48UUoikZcmgQ,34,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQg8fl76dfCn0NKhPk-Op0g,133,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQjnDbFFPH76LcjBewPuaoQ,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQlJZC_vfal9-uZfVrHHFIg,32,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQlcj7zL1ZuTWWQwhoXorpg,13,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQq0vVLuCCiNAVd5yoCURBQ,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQrgO5fCGOXhTZ5OYOkDPaQ,80,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQrmWzSGDz9OQVBvBgL5lOg,68,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQsZjR-UO0jPrGElebzF3XA,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQte03z2GAs2WDcLXHpgKRg,16,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQuGd09H1o65XUrzd1ufnFQ,67,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQvbwgpyLyjT0ShLJX0suLA,16,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQwB3jtnePmVylMnCnafj0w,14,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQyWxSfGPvmIWUBKwoGPxpw,11,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQyh9MyK6FgWFtgvAg59xnw,49,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCQzEkYTIeRCx86HZIYHulhw,134,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCR0sHsMLeG7eu_pQa39NOiw,18,2.0,0.0,2.0,0.00017998362202864277,0.008180071614521986,Peripheral
Project Sekai,UCR4JFVV3QmX1gmkt-6UZj-g,15,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCR6cuvpcO97tIM9syF3UA_Q,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCR7RWXuNXPNI3VBNVVRtgyw,30,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRBq0T-pvr4HXJsgjPnmzRA,37,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRCVoEnc1Pzsocu_qbrEPeA,4,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRCgkZEVIYPaBBUNws8-TJg,32,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRDdY5pcNuKSAdd-yhsybcA,53,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRFvl6YXEXJHSrXyil_FiLw,104,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRHAhC43Xm1Oels_Bi6QHMA,5,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRHS0aIqh-t0Wl5Cq9xF6og,280,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRIN16QPnSAD2xyKEZN0kaw,31,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRJ3AOm2fV08bsFzemB7Y4w,38,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRMj1DhmBMhB9ejVfTIUguw,28,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRO6OHrfGjpdquImY94casA,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRS8pMbcmXi9pA-hq3rm3Jw,11,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCRUSno66ZpgFn4GC7mWMYZw,11,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
